course_id,module_id,competency_id,name,description,domain
course_4,module_50,SQL_Capabilities,Năng lực sử dụng SQL trong MySQL,"Biết cách tạo cơ sở dữ liệu, bảng, khóa chính - khóa ngoại, và ràng buộc. Thực hành truy vấn dữ liệu (SELECT, JOIN, GROUP BY, HAVING, UNION). Hiểu và áp dụng các cơ chế bảo mật, sao lưu, và tối ưu hóa trong MySQL.",Database_Management
course_4,module_50,CMS_Concepts,Kỹ năng về hệ quản trị nội dung (CMS),"Hiểu biết khái niệm và kiến trúc tổng thể của CMS Joomla, bao gồm các thành phần chính như Component, Module, Plugin, Template.",Web_Frontend
course_4,module_50,Joomla_Basics,HTML cơ bản,Hiểu cấu trúc tài liệu HTML,Web_Frontend
course_4,module_50,Joomla_Architecture,Kiến trúc Joomla,"Nắm vững kiến trúc tổng thể của Joomla, bao gồm các thành phần như Model, View, Controller và cấu trúc thư mục cơ bản.",Web_Frontend
course_4,module_50,Joomla_Setup_Configuration,Cài đặt và cấu hình Joomla,"Kiên cố kỹ năng cài đặt, cấu hình và quản lý nội dung trên Joomla bao gồm quá trình tải gói, truy cập, tạo cấu trúc cơ sở dữ liệu, và chỉnh sửa file cấu hình.",Web_Frontend
course_4,module_50,Content_Management,Quản lý nội dung trên Joomla,"Biết cách quản lý bài viết, danh mục, thẻ, media và menu manager trong Joomla để tạo cấu trúc thông tin website.",Web_Frontend
course_4,module_50,User_Authentication_Role_Management,Quản lý người dùng và phân quyền,"Nắm vững cách quản trị người dùng, tạo vai trò và phân quyền trong Joomla.",Web_Frontend
course_4,module_50,Joomla_Extensions,Phân biệt các loại extension của Joomla,"Hiểu biết về 5 loại extension chính (Component, Module, Plugin, Template, Language) và cách cài đặt qua Extensions → Manage.",Web_Frontend
course_4,module_50,Joomla_Security_Backup,Bảo mật và sao lưu Joomla,"Biết cách bảo vệ website Joomla thông qua việc đổi tên thư mục quản trị, phân quyền thư mục, sử dụng extension như Akeeba Backup và cập nhật thường xuyên.",Web_Frontend
course_4,module_50,OpenCart_Setup,Cài đặt OpenCart,"Hiểu biết về quy trình cài đặt, cấu hình cơ bản và vận hành website OpenCart.",E_Commerce_Platforms
course_4,module_50,OpenCart_Administration,Quản trị OpenCart,"Nắm vững các chức năng quản lý của admin panel như catalog, sales, extensions và system configuration.",E_Commerce_Platforms
course_4,module_50,Product_Management,Quản lý sản phẩm,"Chịu trách nhiệm tạo danh mục, thêm sản phẩm mới với thông tin đầy đủ và liên kết đúng.",E_Commerce_Platforms
course_4,module_50,Payment_Gateway_Configuration,Cấu hình cổng thanh toán,"Biết cách cấu hình, bật và quản lý các phương thức thanh toán như PayPal, Ngân Lượng.",E_Commerce_Platforms
course_4,module_50,Shipping_Configuration,Cấu hình giao hàng,"Đặt cài đặt và kích hoạt các phương thức vận chuyển phù hợp như Free Shipping, Flat Rate.",E_Commerce_Platforms
course_4,module_50,User_Permission_Management,Quản lý quyền hạn người dùng,"Phân chia quyền truy cập cho các nhóm người dùng như Administrator, Manager, Customer.",E_Commerce_Platforms
course_4,module_50,Template_and_Theme_Management,Tùy chỉnh giao diện và template,"Cài đặt và tùy chỉnh template mới, tối ưu hóa CSS/HTML.",E_Commerce_Platforms
course_4,module_50,SEO_Optimization,Tối ưu hóa SEO,"Đặt cấu hình và thẻ meta cho sản phẩm, thiết lập URL thân thiện (SEO Friendly URLs).",E_Commerce_Platforms
course_4,module_50,Backup_and_Security,Sao lưu và bảo mật,"Đặt quyền truy cập đúng chuẩn, thực hiện backup định kỳ.",E_Commerce_Platforms
course_4,module_51,Project_Management_Basics,Quản lý dự án cơ bản,"Hiểu về khái niệm và đặc điểm của dự án công nghệ thông tin, các yếu tố ràng buộc trong quản lý dự án, vai trò của nhà quản lý dự án, và các giai đoạn của dự án.",Project_Management
course_4,module_51,Agile_Methodologies,Phương pháp Agile,"Hiểu về các phương pháp Agile như Scrum, Kanban, và Hybrid, đặc biệt là trong phát triển phần mềm.",Project_Management
course_4,module_51,Communication_and_Leadership,Giao tiếp và lãnh đạo,Phát triển kỹ năng giao tiếp hiệu quả và giải quyết xung đột trong quản lý dự án công nghệ thông tin.,Soft_Skills
course_4,module_51,Tool_Use_and_Project_Management,Sử dụng công cụ quản lý dự án,"Hiểu về các công cụ quản lý dự án như Microsoft Project, Jira, Trello, và Power BI.",Project_Tools
course_4,module_51,Project_Scope_Basics,Phạm vi dự án cơ bản,"Hiểu khái niệm và vai trò của phạm vi trong quản lý dự án CNTT, xác định yêu cầu và xây dựng WBS (Work Breakdown Structure), kiểm soát thay đổi phạm vi.",Project_Management
course_4,module_51,Project_Time_Management,Quản lý thời gian dự án,"Hiểu về quản lý tiến độ và vai trò của nó trong các dự án CNTT. Biết cách xác định, sắp xếp trình tự, ước lượng thời gian công việc, lập lịch bằng biểu đồ Gantt và sơ đồ mạng. Nắm vững kỹ thuật CPM, PERT, Crashing, Fast Tracking để quản lý tiến độ hiệu quả.",Project_Management
course_4,module_51,CostManagementBasics,Quản lý chi phí cơ bản,"Hiểu khái niệm và vai trò của chi phí trong quản lý dự án CNTT, biết cách ước lượng, lập kế hoạch và kiểm soát chi phí.",Project_Management
course_4,module_51,FinancialAnalysis,Phân tích tài chính dự án,"Nắm vững các kỹ thuật phân tích tài chính như Net Present Value (NPV), Return on Investment (ROI) và Payback Period.",Project_Finance
course_4,module_51,EarnedValueManagement,Quản lý giá trị thực hiện dựa trên giá trị đã đạt được (EVM),"Áp dụng phương pháp Earned Value Management để theo dõi và kiểm soát chi phí, hiệu suất tiến độ của dự án.",Project_Scheduling
course_4,module_51,Quality_Management,Quản lý chất lượng,"Hiểu khái niệm và vai trò của quản lý chất lượng trong dự án CNTT. Phân biệt QA và QC. Nắm vững mô hình PDCA, ISO 9001, TQM, Six Sigma. Lập kế hoạch, thực hiện và kiểm soát chất lượng dự án.",Project_Management
course_4,module_51,PDCA_Model,Mô hình PDCA,Hiểu và áp dụng mô hình quản lý chất lượng PDCA (Plan – Do – Check – Act).,Project_Management
course_4,module_51,ISO_9001,Tiêu chuẩn ISO 9001,Hiểu và áp dụng tiêu chuẩn quốc tế về hệ thống quản lý chất lượng.,Project_Management
course_4,module_51,TQM,Quản lý chất lượng toàn diện (TQM),Hiểu và áp dụng mô hình quản lý chất lượng TQM.,Project_Management
course_4,module_51,Six_Sigma,Thư viện Six Sigma,Hiểu và áp dụng phương pháp giảm sai lỗi và biến động quy trình Six Sigma.,Project_Management
course_4,module_51,Quality_Management_Tools,Công cụ quản lý chất lượng,"Áp dụng các công cụ quản lý chất lượng như: Phiếu kiểm tra (Check Sheet), Biểu đồ Pareto, Biểu đồ nhân quả, Control Chart và Flowchart.",Project_Management
course_4,module_51,Software_Quality,Chất lượng trong dự án CNTT,"Hiểu chất lượng phần mềm trong phát triển phần mềm CNTT, bao gồm: Độ tin cậy, Tính dễ sử dụng, Hiệu suất và Tính bảo mật.",Project_Management
course_4,module_51,Quality_Control_Tests,Quy trình kiểm thử chất lượng,"Hiểu và áp dụng quy trình kiểm thử phần mềm: Unit Test, Integration Test, System Test và UAT.",Project_Management
course_4,module_51,Quality_Management_Planning,Lập kế hoạch chất lượng,"Xác định tiêu chí chất lượng (Quality Metrics). Lập kế hoạch kiểm thử và đánh giá. Theo dõi sai lỗi, phân tích nguyên nhân và cải tiến quy trình.",Project_Management
course_4,module_51,Project_Management_HR,Quản lý nguồn nhân lực dự án,"Hiểu vai trò và tầm quan trọng của quản lý nhân sự trong dự án CNTT, lập kế hoạch, tuyển chọn, đào tạo và phát triển nhóm dự án.",Project_Management
course_4,module_51,Resource_Planning,Lập kế hoạch nguồn nhân lực,"Biết cách lập kế hoạch về con người cho dự án, bao gồm tuyển chọn, huy động, phát triển và quản lý nhân sự.",Project_Management
course_4,module_51,Team_Development,Phát triển nhóm dự án,Hiểu về các giai đoạn phát triển của nhóm (Forming - Storming - Norming - Performing) và áp dụng phù hợp để duy trì hiệu suất cao.,Project_Management
course_4,module_51,Leadership_Style,Phong cách lãnh đạo,"Hiểu các phong cách lãnh đạo khác nhau (Chỉ huy, Huấn luyện, Hỗ trợ, Ủy quyền) và biết áp dụng phù hợp trong từng tình huống.",Project_Management
course_4,module_51,Motivation_Theories,Lý thuyết động lực làm việc,"Nắm vững các lý thuyết về động lực làm việc (Maslow, Herzberg, McGregor) để tạo ra động lực phù hợp cho nhóm.",Project_Management
course_4,module_51,Conflict_Solving,Xử lý xung đột trong nhóm dự án,"Biết cách nhận biết và xử lý các xung đột hiệu quả, bao gồm việc chọn phương pháp thích hợp (Tránh né, Thỏa hiệp, Cạnh tranh, Hợp tác).",Project_Management
course_4,module_51,Communication_Strategy,Kỹ năng giao tiếp,Hiểu tầm quan trọng của giao tiếp trong quản lý dự án và biết áp dụng các kỹ thuật giao tiếp hiệu quả.,Project_Management
course_4,module_51,Project_Communication_Management,Quản lý truyền thông dự án,"Hiểu vai trò và tầm quan trọng của truyền thông trong dự án CNTT, nắm vững các loại hình, kênh, mô hình truyền thông, lập kế hoạch truyền thông và quản lý luồng thông tin giữa các bên liên quan. Thực hành xây dựng Communication Matrix và báo cáo tiến độ.",Project_Management
course_4,module_51,Risk_Management_Basics,Basis của quản lý rủi ro,"Hiểu cơ bản về quản lý rủi ro, các bước và chiến lược trong dự án CNTT.",Project_Management
course_4,module_51,Procurement_Management_Basics,Quản lý mua sắm cơ bản,"Hiểu khái niệm, vai trò và quy trình quản lý mua sắm trong dự án CNTT",Project_Management
course_4,module_51,Project_Integration_Management,Quản lý tích hợp dự án,"Hiểu vai trò của quản lý tích hợp trong điều phối các lĩnh vực của dự án CNTT, xây dựng Project Charter và Project Management Plan, áp dụng quy trình kiểm soát thay đổi (Change Control) hiệu quả. Rút kinh nghiệm từ dự án và chia sẻ tri thức.",Project_Management
course_4,module_52,JavaScript_Basics,JAVASCRIPT Cơ Bản,"Hiểu khái niệm, vai trò và ứng dụng của ngôn ngữ JavaScript. Biết cách chèn mã JavaScript vào HTML và hiển thị kết quả trên trình duyệt. Nắm vững cú pháp cơ bản: biến, kiểu dữ liệu, toán tử, cấu trúc điều khiển, vòng lặp. Biết cách xử lý chuỗi, mảng và viết hàm trong JavaScript.",Web_Frontend
course_4,module_52,DOM_Basics,HTML/CSS cơ bản trong JavaScript (DOM),"Hiểu cấu trúc tài liệu HTML và cách thao tác với nó thông qua DOM. Thực hiện các tác vụ như thêm, xóa và chỉnh sửa phần tử HTML bằng JavaScript.",Web_Backend
course_4,module_52,Event_Listeners,Thực hành xử lý sự kiện trong JavaScript,"Biết cách thêm, cấu hình và sử dụng các sự kiện cho các phần tử HTML. Thực hiện các tác vụ tương tác với giao diện dựa trên sự kiện.",Web_Backend
course_4,module_52,Fetch_API,Thực chiến Fetch API để tải dữ liệu từ server,"Hiểu cách sử dụng Fetch API để thực hiện các yêu cầu HTTP (GET, POST) và xử lý kết quả trả về JSON.",Web_Backend
course_4,module_52,Lưu_trửi_Dữ_liệu_Client-side,"Lưu trữ dữ liệu client-side bằng Cookies, SessionStorage và LocalStorage",Hiểu cách lưu và lấy dữ liệu từ các cơ sở lưu trữ trong browser của người dùng.,Web_Backend
course_4,module_52,Angular_Basics,Nguyên lý hoạt động của framework Angular,"Hiểu cấu trúc và nguyên lý hoạt động của framework Angular, bao gồm component-based architecture, cài đặt và khởi tạo ứng dụng.",Web_Frontend
course_4,module_52,Component_Development,Phát triển Component trong Angular,"Hiểu và triển khai Component trongAngular, bao gồm template, data binding (interpolation, property binding, event binding) và two-way binding.",Web_Frontend
course_4,module_52,Routing_and_Dynamic_Content,Xây dựng Routing và Lazy Loading trong Angular,"Hiểu và triển khai routing để điều hướng giữa các component, bao gồm lazy loading cho module.",Web_Frontend
course_4,module_52,HttpClient_Service,Làm việc với API sử dụng HttpClient,Triển khai và sử dụng HttpClientModule để gửi và nhận dữ liệu từ server.,Web_Frontend
course_4,module_52,SEO_Optimization,Tối ưu hóa SEO cho ứng dụng Angular,Hiểu và áp dụng kỹ thuật SEO như render server-side (SSR) và sử dụng Meta Service để cập nhật tiêu đề trang.,Web_Frontend
course_4,module_52,React_Basics,React cơ bản,"Hiểu khái niệm, kiến trúc và triết lý của ReactJS. Biết cách tạo Component, quản lý State, Props, và sự kiện. Nắm vững cú pháp JSX và cơ chế Virtual DOM. Biết sử dụng Hook (useState, useEffect) để quản lý logic trong Function Component.",Web_Frontend
course_4,module_53,UI_UX_Basics,Khái niệm thiết kế UI/UX,"Hiểu về khái niệm cơ bản của User Interface (UI) và User Experience (UX), cũng như quá trình phát triển từ Wireframing đến Mockup, Prototype. Đảm bảo nắm được vai trò của các công cụ như Balsamiq trong việc thiết kế UI/UX.",Web_Frontend
course_4,module_53,Wireframe_Mockup_Prototype,"Wireframing, Mockup và Prototype","Nắm được các khái niệm về Wireframe, Mockup và Prototype, bao gồm đặc điểm, mục đích sử dụng của từng giai đoạn trong quá trình thiết kế UI/UX.",Web_Frontend
course_4,module_53,Balsamiq_Use,Sử dụng Balsamiq Wireframes,"Thực hành tạo, chỉnh sửa và xuất bản wireframe cho website mẫu sử dụng công cụ Balsamiq. Hiểu về các thành phần chính của giao diện Balsamiq như Navigator, UI Library, Inspector, và Wireframe Space.",Web_Frontend
course_4,module_53,UI_UX_Project_Creation,Tạo dự án UI/UX mẫu,"Thực hành thiết kế wireframe cho website công ty bao gồm các trang Home, Products & Services, About Us và Contact Us. Xem xét và so sánh giữa Wireframing, Mockup, và Prototype.",Web_Frontend
course_4,module_53,Chrome_DevTools_Basics,Công cụ Chrome DevTools cơ bản,"Hiểu biết về vai trò, chức năng của Chrome DevTools trong phát triển ứng dụng web và cách sử dụng các khung công cụ chính.",Web_Development
course_4,module_53,DOM_Manipulation,Quản lý cấu trúc DOM,"Chỉnh sửa trực tiếp HTML/CSS trong Elements tab, xem và kiểm soát cây DOM của trang web.",Web_Development
course_4,module_53,Console_Debugging,Debug JavaScript qua Console,"Kiểm tra giá trị biến, log dữ liệu, debug lỗi thông qua giao diện Console tab.",Web_Development
course_4,module_53,Network_Analysis,Phân tích hiệu năng mạng,"Phân tích và tối ưu hiệu suất tải trang bằng cách theo dõi request/response, cache, và lỗi mạng trong Network tab.",Web_Development
course_4,module_53,Performance_Optimization,Tối ưu hóa hiệu suất trình duyệt,"Phân tích quá trình render trang, layout và JavaScript execution để tối ưu tốc độ tải trang trong Performance tab.",Web_Development
course_4,module_53,Sources_Debugging,Debug JavaScript qua IDE nhỏ trong Sources tab,"Thực hành đặt breakpoint, xem stack trace và theo dõi giá trị biến runtime trong Source tab.",Web_Development
course_4,module_53,Security_Tools_Use,Sử dụng công cụ bảo mật,"Kiểm tra chứng chỉ SSL, trạng thái HTTPS và tìm hiểu về Security tab.",Web_Development
course_4,module_53,DevTools_Best_Practices,Tư duy tốt nhất khi sử dụng DevTools,"Hiểu biết về các mẹo, phím tắt hữu ích để tăng hiệu suất làm việc và thực hành tốt trong quá trình phát triển web.",Web_Development
course_4,module_53,Version_Control_Systems,Hệ thống quản lý phiên bản (VCS),"Hiểu về khái niệm, loại hệ thống VCS và cách sử dụng Git hiệu quả",Software_Development
course_4,module_53,Git_Basics,Cơ bản Git,"Biết init, clone, add, commit, log, diff, branch, merge và sử dụng các lệnh cơ bản của Git",Software_Development
course_4,module_53,Git_Workflow,Quy trình làm việc Git,Nắm vững quy trình làm việc từ init đến push trong Git,Software_Development
course_4,module_53,Remote_Repositories,Kho lưu trữ từ xa (Remote Repositories),"Biết cách kết nối và tác động với kho lưu trữ từ xa như GitHub, GitLab",Software_Development
course_4,module_53,Branching_and_Merging,Nhánh và hợp nhất (Branching and Merging),"Hiểu về nhánh trong Git và quá trình merge an toàn, tránh conflict",Software_Development
course_4,module_53,Secure_Version_Control,Kiểm soát phiên bản bảo mật,Biết cách sử dụng mã SHA-1 để đảm bảo tính toàn vẹn của commit trong Git,Software_Development
course_4,module_53,Project_Management_Tool_Understanding,Hiểu biết về các công cụ quản lý dự án,"Nắm được vai trò và các công cụ phổ biến như Jira, Redmine, Trello, Microsoft Project trong phát triển phần mềm.",Software_Development_Project_Management
course_4,module_53,Jira_Use_Case,Ứng dụng Jira trong quản lý dự án,"Tạo và phân công nhiệm vụ, theo dõi tiến độ thông qua Backlog, Board, Dashboard. Sử dụng biểu đồ Burndown, Velocity vàCumulative Flow Diagram để báo cáo tiến độ.",Software_Development_Project_Management
course_4,module_53,Agile_Scrum_Framework,Triết lý Agile/Scrum,"Phân tích quy trình Agile/Scrum và áp dụng vào quản lý nhóm phần mềm. Hiểu rõ vai trò của Product Owner, Scrum Master và Development Team trong một dự án.",Software_Development_Project_Management
course_4,module_53,Issue_Tracking_and_Backlog_Management,Quản lý issue và backlog,"Tạo các loại issue (Task, Bug, Story, Epic) và quản lý thông qua Backlog. Tạo workflow và cấu hình issue type để theo dõi tiến độ hiệu quả.",Software_Development_Project_Management
course_4,module_53,Cloud_Computing_Basics,Điện toán đám mây cơ bản,"Hiểu về điện toán đám mây, các mô hình dịch vụ IaaS, PaaS, SaaS và kiến trúc nền tảng Microsoft Azure.",Cloud_Technologies
course_4,module_53,Azure_Platform_Services,Dịch vụ nền tảng của Azure,"Nắm được các dịch vụ cốt lõi của Azure như Compute, Storage, Database và Networking.",Cloud_Technologies
course_4,module_53,Web_Application_Deployment_Azure,Triển khai ứng dụng web trên Azure App Service,"Biết cách tạo và triển khai ứng dụng web trên Azure App Service, bao gồm việc cấu hình tài nguyên và quản lý qua Azure Portal.",Cloud_Technologies
course_4,module_53,Database_and_Storage_Management_Azure,Quản lý cơ sở dữ liệu và lưu trữ trên Azure,"Hiểu về cách sử dụng dịch vụ lưu trữ và cơ sở dữ liệu của Azure, như Azure SQL Database, Blob Storage, File Storage.",Cloud_Technologies
course_4,module_53,Azure_Authentication_Services,Dịch vụ xác thực của Azure,Hiểu về cách sử dụng Azure Active Directory (AAD) để quản lý định danh và xác thực người dùng.,Cloud_Technologies
course_4,module_53,Security_Models_Azure,Mô hình bảo mật của Azure,Nắm được các nguyên tắc kiểm soát truy cập dựa vào vai trò (RBAC) và mô hình thanh toán theo nhu cầu.,Cloud_Technologies
course_4,module_53,WordPress_On_Azure,Triển khai website WordPress trên Azure,Biết cách triển khai và quản lý một website WordPress sử dụng dịch vụ của Azure.,Cloud_Technologies
course_4,module_54,Software_Testing_Basics,Kiểm thử phần mềm cơ bản,"Hiểu rõ khái niệm, mục tiêu, vai trò của kiểm thử phần mềm trong quy trình phát triển và phân biệt các khái niệm liên quan như Kiểm thử (Testing), Xác minh (Verification), Thẩm định (Validation).",Software_Quality_Assurance
course_4,module_54,Test_Planing_and_Strategy,Phân loại và quản lý kiểm thử phần mềm,"Nắm được các cấp độ của kiểm thử như Unit Testing, Integration Testing, System Testing, Acceptance Testing. Hiểu rõ nguyên tắc cơ bản của kiểm thử phần mềm và mối quan hệ giữa kiểm thử và đảm bảo chất lượng phần mềm (SQA).",Software_Quality_Assurance
course_4,module_54,Manual_and_Automation_Testing,Kiểm thử thủ công và tự động,"Hiểu cách thực hiện kiểm thử thủ công và tự động, bao gồm việc viết script kiểm thử như trong ví dụ Selenium. Hiểu rõ các công cụ hỗ trợ như JUnit, NUnit, Pytest, Postman, SoapUI, Selenium, Katalon, Jira, Excel.",Testing_Techniques
course_4,module_54,Quality_Assurance_Principles,Quy trình đảm bảo chất lượng phần mềm (SQA),Hiểu về nguyên tắc cơ bản của SQA và cách phân biệt nó với kiểm thử. Hiểu mối quan hệ giữa các hoạt động trong SDLC và vai trò của tester.,Software_Quality_Assurance
course_4,module_54,Test_Strategy_and_Plan,Xây dựng và triển khai chiến lược kiểm thử,"Hiểu về việc xây dựng plan kiểm thử, từ việc phân tích yêu cầu đến thiết kế test case và thực thi. Hiểu rõ vai trò của tester trong quá trình này.",Testing_Process
course_4,module_54,STLC_Understanding,Hiểu quy trình kiểm thử phần mềm (STLC),"Nắm vững các giai đoạn của STLC, mối quan hệ với SDLC và vai trò của mỗi giai đoạn.",Software_Quality_Guarantee
course_4,module_54,SDLC_STLC_Relationship,Hiểu mối quan hệ giữa SDLC và STLC,Cân nhắc các hoạt động kiểm thử trong từng giai đoạn của SDLC và STLC.,Software_Development_Life_Cycle
course_4,module_54,STLC_Phase_Identification,Xác định các giai đoạn của STLC,"Hiểu rõ về Test Planning, Test Analysis, Test Design, Test Execution, Defect Tracking và Test Closure.",Software_Testing_Life_Cycle
course_4,module_54,Test_Plan_Creation,Tạo kế hoạch kiểm thử (Test Plan),"Xác định phạm vi, chiến lược, công cụ và nhân lực cho quá trình kiểm thử.",Software_Testing
course_4,module_54,Risk_Assessment,Đánh giá rủi ro (Risk Assessment),Xác định các yếu tố rủi ro liên quan đến quá trình kiểm thử và lập kế hoạch quản lý chúng.,Software_Testing
course_4,module_54,Test_Case_Design,Thiết kế test case (Test Case Design),Viết các trường hợp kiểm thử và chuẩn bị dữ liệu để thực hiện các cuộc kiểm thử.,Software_Testing
course_4,module_54,Defect_Tracking,Theo dõi lỗi (Defect Tracking),Theo dõi trạng thái của lỗi thông qua quá trình Defect Tracking và quản lý chúng đến khi đóng dự án.,Software_Testing
course_4,module_54,Test_Closure_Report,Tạo báo cáo kết thúc kiểm thử (Test Closure Report),"Tổng hợp kết quả, tạo Test Summary Report và Lessons Learned từ quá trình kiểm thử.",Software_Testing
course_4,module_54,Entry_Exit_Criteria,Hiểu entry và exit criteria của từng giai đoạn STLC,Xác định các tiêu chí để tiến vào (entry) hoặc kết thúc (exit) một giai đoạn trong STLC.,Software_Testing_Life_Cycle
course_4,module_54,Test_Metrics_Analysis,Phân tích chỉ số đánh giá hiệu quả kiểm thử (Test Metrics),"Tính toán và phân tích các chỉ số như Pass Rate, Defect Density, DRE và Test Progress.",Software_Testing
course_4,module_54,Agile_STLC_Application,Áp dụng STLC trong Agile,Áp dụng quy trình STLC linh hoạt để tăng tính cộng tác và phản hồi nhanh trong môi trường Agile.,Software_Testing
course_4,module_54,Software_Testing_Basics,Kiểm thử phần mềm cơ bản,"Hiểu khái niệm và vai trò của các mức kiểm thử phần mềm, bao gồm Unit Testing, Integration Testing, System Testing, và Acceptance Testing.",Software_Quality_Assurance
course_4,module_54,Unit_Testing_Techniques,Kỹ thuật Kiểm thử đơn vị,"Hiểu biết về các kỹ thuật kiểm thử đơn vị như White-box techniques (Coverage), và cách sử dụng framework cho Unit Testing.",Software_Quality_Assurance
course_4,module_54,Integration_Testing_Techniques,Kỹ thuật Kiểm thử tích hợp,"Hiểu biết về các kỹ thuật kiểm thử tích hợp như API Testing, Contract Testing, và sử dụng Mock/Stub Services.",Software_Quality_Assurance
course_4,module_54,System_Testing_Techniques,Kỹ thuật Kiểm thử hệ thống,"Nắm bắt các kỹ thuật kiểm thử hệ thống như Black-box techniques (Equivalence Partitioning, BVA).",Software_Quality_Assurance
course_4,module_54,Acceptance_Testing_Techniques,Kỹ thuật Kiểm thử chấp nhận,"Hiểu biết về các kỹ thuật kiểm thử chấp nhận như Scenario-based Testing, Exploratory Testing.",Software_Quality_Assurance
course_4,module_54,V_Model_Understanding,Hiểu biết mô hình V-Model,Hiểu mối quan hệ giữa các giai đoạn phát triển và kiểm thử trong vòng đời phát triển phần mềm.,Software_Quality_Assurance
course_4,module_54,Test_Case_Development,Phát triển Case kiểm thử,"Thực hành viết case kiểm thử cho các mức khác nhau: Unit, Integration, System, và Acceptance.",Software_Quality_Assurance
course_4,module_54,Test_Strategy_Development,Phân tích và lựa chọn chiến lược kiểm thử,"Chọn các kỹ thuật phù hợp cho từng mức kiểm thử: Unit, Integration, System, và Acceptance.",Software_Quality_Assurance
course_4,module_54,Software_Testing_Basics,Kiểm thử phần mềm cơ bản,"Phân biệt các loại kiểm thử phần mềm: chức năng (functional) và phi chức năng (non-functional). Hiểu mục tiêu, phạm vi, tần suất thực hiện và công cụ của từng loại kiểm thử đặc biệt như Smoke, Sanity, Regression, Exploratory, Ad-hoc, Performance, Security, Usability, Compatibility, và Reliability/Stability.",Software_QA
course_4,module_54,Test_Case_Design_Basics,Kỹ thuật thiết kế ca kiểm thử cơ bản,"Hiểu rõ mục đích và vai trò của kỹ thuật thiết kế ca kiểm thử, phân biệt các kỹ thuật kiểm thử hộp đen (Black-box) và hộp trắng (White-box), áp dụng các kỹ thuật như Equivalence Partitioning (EP), Boundary Value Analysis (BVA), Decision Table, State Transition và Coverage-based testing.",Software_QA
course_4,module_54,Software_Bug_Management,Quản lý lỗi phần mềm,"Hiểu khái niệm lỗi (bug/defect), quy trình quản lý lỗi trong dự án phần mềm, cách phân biệt các loại lỗi theo mức độ nghiêm trọng và ưu tiên, vòng đời của lỗi và cách báo cáo lỗi chuyên nghiệp.",Software_Development
course_4,module_54,automation_testing_concepts,Khái niệmAutomation Testing,"Hiểu về mục tiêu, quy trình và công cụ củaAutomation Testing",Software_Testing
course_4,module_54,manual_vs_automation,So sánhManual Testing vs Automation Testing,"Phân biệt giữa kiểm thử thủ công và tự động, bao gồm ưu nhược điểm của từng phương pháp",Software_Testing
course_4,module_54,automation_testing_process,Quy trìnhAutomation Testing,Nắm được quy trình từ xác định phạm vi test đến bảo trì script,Software_Testing
course_4,module_54,selecting_test_cases,ChọnTest Case phù hợp cho Automation,Hiểu các tiêu chí lựa chọn test case để tự động hóa hiệu quả,Software_Testing
course_4,module_54,automation_tool_knowledge,Biết công cụAutomation Testing phổ biến,"Nắm được các công cụ như Selenium, Katalon, TestNG, PyTest và đặc điểm nổi bật của chúng",Software_Testing
course_4,module_54,ci_cd_integration,Tích hợp CI/CD Pipeline trongAutomation Testing,"Hiểu về việc tích hợp tự động hóa kiểm thử vào pipeline liên tục như Jenkins, GitHub Actions, GitLab CI",Software_Testing
course_4,module_54,Agile_Testing,Kiểm thử trong Agile,"Hiểu vai trò và quy trình kiểm thử trong mô hình Agile, cách tiếp cận khác biệt so với Waterfall, và sự liên kết giữa các vai trò QA, Dev, và Product Owner.",DevOps
course_4,module_54,Continuous_Testing,Kiểm thử liên tục (Continuous Testing),Hiểu quy trình kiểm thử liên tục trong CI/CD pipeline và tầm quan trọng của việc tích hợp tự động hóa test.,DevOps
course_4,module_54,Automation_Tests,Tự động hóa kiểm thử (Automation Tests),"Hiểu các dạng tự động hóa kiểm thử bao gồm Unit Test, API Test, UI Test và Acceptance Test.",DevOps
course_4,module_54,CI_CD_Pipeline,Phụng trình CI/CD,"Hiểu quy trình tự động hóa từ commit code đến deploy sản phẩm trong môi trường DevOps, bao gồm các công cụ và bước tích hợp.",DevOps
course_4,module_54,QA_Role_in_DevOps,Vai trò QA trong DevOps,"Hiểu vai trò của QA trong môi trường DevOps, bao gồm việc viết automation test và bảo vệ chất lượng sản phẩm.",DevOps
course_4,module_54,Test_Metrics,Công cụ đo lường chất lượng phần mềm (Test Metrics),"Hiểu về các chỉ số (metrics) để đánh giá hiệu quả, tiến độ và chất lượng trong hoạt động kiểm thử phần mềm.",Quality_Assurance
course_4,module_54,Metrics_Calculation,Tính toán chỉ số đo lường,"Công thức tính toán các chỉ số như Test Case Execution Rate, Pass Rate, Defect Density, DRE và Defect Leakage.",Quality_Assurance
course_4,module_54,Test_Summary_Report,Lập báo cáo tổng hợp kiểm thử (Test Summary Report),"Phân tích và diễn giải kết quả test thông qua báo cáo kiểm thử, cung cấp cái nhìn tổng quan về tiến độ và chất lượng phần mềm.",Quality_Assurance
course_4,module_54,Visualization_Report,Biểu đồ hóa báo cáo kiểm thử,"Sử dụng biểu đồ, bảng biểu để hiển thị kết quả test một cách hiệu quả và thuyết phục.",Quality_Assurance
course_4,module_54,Defect_Detection_and_Repair,Phát hiện và xử lý lỗi,Hiểu về quá trình phát hiện và sửa chữa lỗi trong quy trình kiểm thử phần mềm.,Quality_Assurance
